property_id,sale_date,area_sqft,bedrooms,bathrooms,location_score,property_age,distance_city_km,near_school,near_metro,crime_rate_index,house_price_inr
202239,8/1/2010,3012,6,4,10,21,4,1,1,0.5,44551119
202240,7/1/2017,2001,4,3,9.3,18,1,1,1,8.03,25280354
202241,2/1/2018,2650,5,4,8.3,10,4.6,1,0,4.26,47238485
202242,4/1/2023,1840,4,3,6.1,10,18.2,1,1,2.31,20693346
202243,6/1/2014,1278,1,1,6.3,35,18.4,0,1,0.66,14105094
202244,1/1/2017,2688,5,5,8.9,48,1.8,0,1,8.35,31902777
202245,3/1/2012,833,2,1,5.6,28,14.1,1,1,4.12,9225711
202246,9/1/2018,2297,4,3,6.9,10,10.9,0,1,4.9,35846417
202247,3/1/2011,1099,1,2,5.9,19,13.9,1,0,4.55,12024304
202248,4/1/2012,1468,3,4,5.7,30,14.1,1,1,4.71,13714572
202249,9/1/2010,1963,5,4,3.4,7,16,0,0,1.47,18641365
202250,9/1/2015,1221,2,2,9.6,23,10.9,1,1,3.39,16042585
202251,8/1/2019,2854,5,3,6.3,30,13.7,1,1,1.74,35645912
202252,9/1/2019,2095,5,4,6.8,20,7.9,0,1,2.05,27195089
202253,9/1/2014,3004,6,5,5.8,16,15.8,0,1,1.13,36991312
202254,4/1/2013,648,2,2,5.1,41,20.5,0,1,0.5,5793703
202255,10/1/2011,1772,3,2,7.3,5,13.9,1,0,2.51,22759832
202256,2/1/2023,2057,5,4,8.4,53,18.9,0,1,2.06,25702066
202257,6/1/2014,2426,5,4,6.6,16,7.8,1,1,10.4,32233840
202258,11/1/2010,500,1,2,8.2,18,5.6,0,1,2.18,6699898
202259,4/1/2013,1524,3,2,5,11,11.5,1,0,4.8,17892256
202260,5/1/2019,1771,3,4,5.9,7,7.9,1,0,3.31,22565890
202261,7/1/2018,1334,3,3,7.7,11,16.1,0,0,4.27,21296929
202262,9/1/2022,1242,2,1,7.2,19,11.9,1,0,6.99,19077525
202263,8/1/2022,1592,3,3,6.3,12,13.1,0,0,0.97,19075926
202264,11/1/2011,2340,4,3,4.6,23,23.3,0,1,7.49,18822443
202265,10/1/2012,976,1,2,8.1,19,6.8,0,0,9.52,13713377
202266,12/1/2010,810,2,3,7.7,36,2.7,0,1,2.47,9178699
202267,12/1/2015,861,2,2,6.5,13,12.3,0,1,3.78,10228322
202268,3/1/2017,1186,2,2,8.8,20,2.9,0,0,8.1,19037114
202269,11/1/2015,1769,4,4,6.8,30,5.2,1,1,1.51,19653416
202270,8/1/2020,1593,2,1,3.9,22,28.9,1,1,3.74,12962704
202271,11/1/2012,1139,1,1,6,27,16,1,1,2.18,11813980
202272,8/1/2019,1860,3,3,6.1,12,17.3,1,1,6.6,22459546
202273,2/1/2011,953,1,1,4.3,25,27.5,1,1,3.93,7350541
202274,1/1/2017,1478,2,2,9.3,43,6.2,0,0,0.5,21254318
202275,5/1/2016,1405,1,1,2.5,11,27.1,1,1,5.55,9171163
202276,1/1/2014,1861,5,5,6,14,12.3,0,0,2.99,19874250
202277,11/1/2016,1123,2,2,8.6,36,1,1,1,6.17,17080887
202278,1/1/2023,2275,6,5,6.3,31,17.3,0,0,4.18,28064734
202279,11/1/2023,1829,3,2,8.5,24,14.7,0,0,5.03,28870714
202280,12/1/2020,834,1,1,6.7,13,10.4,0,1,4.53,8526556
202281,6/1/2021,2151,5,4,9,37,5.5,1,0,8.06,33041597
202282,3/1/2023,2385,4,4,4.9,9,8.7,1,0,0.62,24730185
202283,8/1/2013,1613,3,2,7.8,7,3.8,1,1,2.05,24158605
202284,2/1/2017,1522,3,3,6.3,53,21.4,0,1,3.84,16287029
202285,4/1/2023,1409,4,4,7.7,20,7.2,1,1,4.67,20364603
202286,10/1/2022,1253,1,1,6,29,10.5,1,1,1.81,15759707
202287,3/1/2012,1146,2,1,9.8,4,3.3,1,0,4.8,18493862
202288,2/1/2016,1633,3,3,6,24,9.1,0,0,2.73,19762058
202289,7/1/2012,1013,2,2,7.3,41,4.8,0,0,2.41,11470260
202290,6/1/2016,1218,2,2,5.1,16,8.8,1,1,3.34,12760978
202291,2/1/2015,1557,3,3,3.4,29,21.9,0,1,5.45,10157117
202292,3/1/2012,2008,4,3,4.3,16,15.8,0,1,5.91,19267893
202293,7/1/2014,2208,5,4,6.2,24,11.3,1,1,7.16,29424842
202294,2/1/2017,2358,4,3,5.4,24,19.4,0,0,6.35,25729205
202295,5/1/2013,2269,6,4,5.2,25,26.4,1,0,3.68,25406099
202296,2/1/2023,2150,4,4,4.3,35,15.9,1,0,2.72,21573427
202297,12/1/2013,3058,6,5,3.9,15,13.2,0,0,3.87,26943650
202298,8/1/2017,2100,5,4,5,12,10.9,1,1,4.93,23719562
202299,8/1/2021,2057,3,2,8.2,11,13.9,1,1,3.47,32264606
202300,2/1/2023,1634,2,2,7.5,19,5.3,1,0,0.5,24137604
202301,2/1/2016,1163,3,3,6.7,26,14.9,0,0,7.3,13338661
202302,4/1/2023,1291,2,2,7.5,18,18,1,1,4.78,18618923
202303,10/1/2020,1533,2,2,6.4,30,13.1,0,0,1.66,18755427
202304,12/1/2010,1729,3,4,4.5,33,17.4,0,1,5.34,15986988
202305,9/1/2010,2071,4,4,5.4,28,18,1,1,5.21,22873895
202306,10/1/2017,1445,4,4,10,28,12.8,0,0,0.5,23974532
202307,6/1/2012,1916,5,5,6.2,15,10.7,0,0,4.94,23154095
202308,12/1/2021,1524,3,2,7.6,28,10.3,0,0,5.06,17855104
202309,1/1/2016,1402,4,4,4.4,19,16.1,1,0,5.85,12666108
202310,12/1/2010,2673,5,4,9,23,5.3,0,0,3.17,41130337
202311,4/1/2010,609,1,2,2.7,26,17.1,1,1,4.11,3509431
202312,3/1/2019,1128,2,2,2.9,25,30.2,0,1,5.23,7157679
202313,3/1/2014,500,1,2,7.1,33,14.9,1,0,4.81,4239334
202314,2/1/2021,1683,3,2,6.1,22,16.1,0,0,1.85,20438703
202315,6/1/2019,2266,4,3,5.8,9,19.2,1,0,1.79,25721123
202316,5/1/2017,1509,2,2,9.7,28,7.6,1,0,2.17,21129175
202317,4/1/2018,1920,4,3,7.1,29,18.1,0,0,2.88,22836262
202318,10/1/2010,1581,3,2,5.6,36,12.9,0,0,4.28,17166680
202319,8/1/2012,1914,3,3,4.8,26,16.7,0,1,3.76,17677469
202320,12/1/2011,2082,4,3,6.8,11,11.2,1,0,8,23511740
202321,6/1/2014,2836,6,5,6.3,24,14.7,1,0,3.92,32480306
202322,5/1/2015,825,3,4,10,32,1,1,0,7.38,13484276
202323,11/1/2019,701,1,2,4.5,32,33.2,0,1,6.3,4560796
202324,4/1/2019,1341,3,2,4.7,38,13.7,0,0,2.03,10579283
202325,7/1/2011,1019,1,1,6,11,14,1,1,7.85,12141239
202326,2/1/2022,1212,2,2,7.3,17,18.4,0,1,6.69,15812832
202327,5/1/2010,1542,3,3,7.8,14,8,1,1,7.31,16276556
202328,11/1/2015,1577,2,2,7.4,53,15.2,0,0,4.53,19363000
202329,8/1/2020,2060,4,3,6.8,27,18.6,0,1,1.64,23056653
202330,12/1/2010,1447,3,4,5.3,10,6.3,1,0,3.26,14670344
202331,8/1/2016,1831,4,3,6,45,9.8,1,0,3.75,19811786
202332,5/1/2020,1760,3,2,3.4,4,22.7,1,0,4.28,17252959
202333,4/1/2016,1784,3,4,10,8,1,0,1,4.01,27829191
202334,11/1/2015,1505,3,4,5.5,19,22.3,0,0,5.57,16430056
202335,12/1/2021,1386,2,2,5.9,46,21.2,0,1,2.53,17114000
202336,1/1/2016,516,1,1,7.4,41,14.8,1,1,10.74,4459373
202337,9/1/2020,1686,4,4,6.4,36,10.6,1,1,3.73,22456868
202338,1/1/2011,1821,4,4,10,23,1.3,1,0,5.9,31437466
202339,3/1/2021,1305,2,2,10,12,7.3,0,0,5.76,23513933
202340,9/1/2023,2476,5,4,5.4,15,6.7,1,1,4.69,33362471
202341,8/1/2018,974,2,2,4.6,14,13.6,1,0,2.88,9187933
202342,4/1/2019,2593,6,4,6.4,40,17.5,1,1,8.45,32037113
202343,4/1/2015,1321,2,3,6.3,15,14,0,1,3.54,15399412
202344,12/1/2019,2203,3,3,4.2,18,11.5,1,1,5.33,19281127
202345,9/1/2017,1807,5,4,7.9,23,11.6,1,1,2.75,25076076
202346,12/1/2022,2403,4,3,5.6,19,19.4,0,0,5.4,25112913
202347,9/1/2013,1185,2,2,9.6,20,2.6,0,1,5.92,18660939
202348,4/1/2015,2157,4,3,3.3,14,12,1,1,2.78,19400928
202349,7/1/2020,1964,4,4,7.6,27,4.6,0,0,6.42,26946718
202350,2/1/2023,2859,6,5,7.6,19,10,1,0,4.24,39372304
202351,5/1/2018,1791,4,3,5.7,15,13.5,1,1,0.99,21483690
202352,7/1/2021,788,1,2,8.6,19,1,0,0,2.55,10916630
202353,4/1/2017,2002,3,3,5.1,32,13.3,0,0,1.61,23757958
202354,3/1/2010,2504,4,4,4.6,25,15.9,1,0,1.44,22606406
202355,3/1/2015,2407,6,5,4.6,13,20.5,1,1,5.3,23379642
202356,3/1/2010,1503,3,2,6.1,20,6.4,1,1,5.38,17036792
202357,11/1/2022,1157,1,1,9.2,12,1,0,1,3.23,17687149
202358,2/1/2019,1175,2,3,5.5,17,21.3,0,1,1.56,11098387
202359,4/1/2019,1982,4,3,6.2,8,6.1,1,0,4.13,21286550
202360,10/1/2014,1486,4,4,6.3,31,1.7,0,0,5.95,16215655
202361,3/1/2016,1613,3,2,5.8,36,7.3,0,0,4.56,16811608
202362,9/1/2018,1253,4,4,7.9,20,6.2,0,1,1.54,17381981
202363,1/1/2011,500,1,1,9.7,32,1,1,1,5.78,6630325
202364,6/1/2022,1778,3,3,3.1,22,21.1,1,1,6.46,14863257
202365,1/1/2021,1395,3,3,7,37,10.1,1,0,4.6,16179785
202366,4/1/2020,1256,1,1,3.5,25,14.5,0,0,0.5,10406815
202367,8/1/2023,500,1,2,2.9,17,26.6,0,1,4.29,4019501
202368,12/1/2018,840,2,2,8.2,40,3.4,0,1,4.28,10781084
202369,7/1/2015,1443,3,3,10,9,9.2,1,0,2.52,29006167
202370,10/1/2018,2182,3,2,6.1,25,8.5,1,1,1.08,25675941
202371,4/1/2011,2115,2,2,5.6,12,14.5,0,0,5.72,24613606
202372,6/1/2022,1680,3,3,6.6,8,18.7,1,1,5.65,20804350
202373,2/1/2020,2604,6,5,5.2,45,14,1,0,2.98,25730284
202374,2/1/2020,1261,3,3,8.7,13,10.3,1,0,6.06,18441734
202375,1/1/2012,1791,3,3,5.9,33,20,1,0,1.74,21668626
202376,6/1/2011,1658,4,2,5.9,26,6.8,1,0,2.31,19815409
202377,10/1/2013,982,1,2,5.4,8,10.5,1,1,0.5,10865152
202378,2/1/2020,1870,4,4,6.9,14,11.2,1,0,3.3,25302780
202379,11/1/2021,1528,3,2,10,43,1,0,0,3.41,24304738
202380,10/1/2022,1525,5,4,8.2,23,7.8,0,0,6.62,20078981
202381,4/1/2017,1982,5,3,8.4,29,9.4,1,1,4.49,31850516
202382,2/1/2019,2368,5,4,2.6,12,22,1,0,4.86,20096327
202383,8/1/2019,1056,2,3,8.3,7,4.8,0,0,0.79,15589264
202384,12/1/2013,1433,3,2,5.6,13,15.8,0,1,3.18,18882416
202385,6/1/2021,2266,5,4,7.9,41,6.8,0,1,4.29,25415500
202386,5/1/2019,2018,4,4,7.9,9,8.7,0,0,6.22,31870967
202387,4/1/2014,1356,3,3,3.7,10,15.9,1,0,3.47,11304285
202388,3/1/2018,1323,2,2,6.8,24,19.7,1,0,5.21,15611476
202389,1/1/2018,1555,3,3,6.3,37,20.4,1,0,6.04,16220737
202390,6/1/2015,1643,2,1,7.7,19,13.5,1,1,2.87,18533640
202391,6/1/2012,2562,5,5,3.8,39,19.2,1,0,3.34,19943872
202392,9/1/2013,2319,5,4,9.8,25,7.5,0,1,0.78,45090830
202393,7/1/2020,2542,6,5,7.5,14,12.1,1,0,2.66,34099123
202394,9/1/2012,1135,2,2,6.8,34,10.6,0,1,3.67,12707248
202395,8/1/2010,1576,3,2,10,13,10.1,1,0,4.1,25522427
202396,3/1/2017,1309,1,1,5.2,34,25.3,1,0,7.81,11587481
202397,1/1/2013,1395,2,2,6.4,18,1,0,0,4.79,13284653
202398,2/1/2014,1588,3,3,5.8,29,18.3,0,1,5.55,15065371
202399,4/1/2013,2011,3,3,6.2,15,15.1,0,1,5.59,26736397
202400,2/1/2023,2257,5,5,4.9,17,19.3,0,0,4.25,22037484
202401,12/1/2016,1198,3,2,5.8,24,11.4,1,1,0.5,14481084
202402,10/1/2017,1130,2,2,7.7,53,12.2,0,1,5.38,13205523
202403,5/1/2010,1910,3,2,5.7,15,13.2,1,1,5.1,21381599
202404,7/1/2010,2076,2,2,6.4,5,5.4,1,0,4.3,26866339
202405,11/1/2016,1576,2,2,5.1,12,15.5,0,1,3.34,17235641
202406,1/1/2019,1303,2,3,6.5,5,23.3,1,0,2.79,17057587
202407,11/1/2012,1452,3,3,7,12,11.2,1,0,5.33,14724324
202408,5/1/2012,1350,3,2,6,31,12.3,1,0,4.38,14537430
202409,12/1/2022,1092,3,2,5.4,29,10,0,0,2.1,11833261
202410,2/1/2011,2402,6,5,6.9,17,18.3,0,0,0.81,33368327
202411,7/1/2013,2506,5,4,8.3,32,10.8,1,0,5.41,31267946
202412,12/1/2013,2026,7,6,9.6,12,2.9,0,0,2.41,38325112
202413,9/1/2011,1456,3,3,6,11,22.4,0,1,2.63,14486960
202414,12/1/2021,1869,4,3,7.8,21,10.1,0,1,5.21,22051781
202415,3/1/2011,1574,4,3,7.4,18,13.8,0,0,1.34,22084194
202416,4/1/2021,1941,4,3,3.5,35,18.4,1,1,0.96,16042448
202417,7/1/2019,2310,5,3,5.5,13,24.8,1,1,4.29,25299164
202418,12/1/2012,1785,4,2,6.8,41,6.2,1,0,2.16,20706082
202419,9/1/2019,500,1,1,4.7,13,23.5,0,1,6.66,4540891
202420,10/1/2012,1701,4,3,3.2,20,19.7,1,0,2.53,11534192
202421,6/1/2011,2244,4,3,6.2,16,7.7,0,0,1.85,23077176
202422,1/1/2022,1552,3,3,7.1,14,14.4,0,0,5.84,23252710
202423,7/1/2016,1960,4,3,6.8,16,7.2,0,0,4.89,29902250
202424,3/1/2012,583,1,1,10,15,1,0,0,5.1,8506279
202425,2/1/2015,1341,2,1,5.3,27,19.1,1,1,6.33,14175372
202426,10/1/2018,1086,2,2,5.7,30,20.1,0,1,5.14,10952222
202427,3/1/2012,1501,2,1,8,20,19.1,0,0,4.76,18898143
202428,3/1/2011,1515,3,3,4.1,23,17.9,1,0,2.42,13229949
202429,7/1/2010,1766,2,2,5.6,36,16.4,1,0,5.3,17698198
202430,11/1/2022,2478,5,4,7.5,6,1,1,1,3.21,36342322
202431,12/1/2022,1777,4,3,7.6,20,9.7,0,1,9.08,21326439
202432,7/1/2018,1332,3,2,6.1,15,6,1,0,7.98,13905045
202433,8/1/2011,1310,4,3,6.8,36,9.7,0,0,7.45,15088849
202434,11/1/2021,2045,4,3,10,69,2.8,1,0,3.17,28031628
202435,2/1/2023,994,1,1,8.4,25,10.2,0,1,3.79,13582386
202436,9/1/2016,2179,3,3,2.5,14,25.3,0,0,1.04,13869510
202437,5/1/2011,2106,5,3,4.8,31,20.7,1,1,5.18,19607871
202438,10/1/2023,1596,3,3,8.1,13,3.6,0,0,4,27699807
202439,1/1/2020,2294,4,3,7.2,63,1,0,0,3.93,24964884
202440,9/1/2010,1222,2,3,6.9,17,19.4,0,1,2.96,13875638
202441,3/1/2015,1994,4,4,5.6,48,14.1,1,0,0.5,21776180
202442,5/1/2019,1877,3,3,9.7,22,7.7,0,0,4.48,27500618
202443,9/1/2016,2111,4,3,8.1,14,4.5,1,1,4.46,31898094
202444,8/1/2012,1899,4,3,8.1,43,5.6,1,0,5.56,27236933
202445,11/1/2012,1420,3,3,10,14,1.3,1,0,2.63,24440894
202446,3/1/2016,1070,2,2,5.8,14,12.7,0,1,5.87,11277062
202447,11/1/2017,2040,4,3,2.8,18,25,0,0,8.74,17087490
202448,7/1/2023,2255,4,3,6.2,17,12,0,1,7.42,28100594
202449,4/1/2019,759,1,1,7.8,8,7.9,1,0,2.91,10703378
202450,12/1/2017,2348,5,3,1,45,27.2,0,0,1.22,11775447
202451,6/1/2015,2167,4,3,7.6,15,8.9,1,0,4.27,31574695
202452,5/1/2017,779,2,3,6.2,20,11.8,0,1,5.79,9382351
202453,3/1/2019,1904,5,3,5.6,21,21.9,0,1,2.65,22148940
202454,7/1/2012,1789,3,3,6,32,15,1,0,6.46,20600723
202455,11/1/2018,1810,3,2,3.5,31,31,1,1,9.56,12805172
202456,10/1/2023,1301,3,2,6.8,14,13.1,1,0,5.64,16389452
202457,1/1/2018,2648,6,5,5.7,12,10.5,1,0,6.17,37502516
202458,7/1/2012,2239,4,3,8.3,29,2.5,0,0,4.42,31333317
202459,7/1/2013,2942,6,4,5.4,8,15.5,1,1,3.15,34954221
202460,1/1/2021,1398,2,3,5.6,11,9.6,0,0,1.13,14450535
202461,12/1/2014,1391,3,3,4.6,20,15.8,1,1,3.61,12586636
202462,9/1/2019,1863,3,3,7.7,19,5.3,0,0,3.08,22711091
202463,4/1/2019,1439,3,2,3.7,26,26.5,1,0,2.71,10982381
202464,1/1/2021,2142,4,3,1.8,22,26.2,0,0,7.69,13762872
202465,3/1/2011,835,1,2,5.6,10,14.2,1,0,6.6,10109743
202466,9/1/2022,1264,4,3,7.8,36,7.1,0,0,3.76,16917031
202467,3/1/2017,1592,3,3,8.7,29,2.3,1,1,3.38,21908706
202468,6/1/2020,1636,2,1,4.3,19,14.8,1,0,4.36,14236918
202469,9/1/2014,2003,3,3,6.6,19,12,0,1,4.18,21787493
202470,8/1/2015,3379,7,6,5.1,17,23,0,1,3.49,32768874
202471,11/1/2019,1672,4,4,6,4,17,1,1,4.22,18070299
202472,8/1/2018,1301,3,3,7.3,13,8.6,0,0,5.96,14915301
202473,1/1/2017,937,2,2,6,51,14.6,0,0,4.42,7521698
202474,11/1/2018,1173,2,1,6,35,17,1,1,7.12,12618084
202475,6/1/2023,1112,3,3,5.6,5,8.2,1,1,5.02,15132745
202476,8/1/2023,3145,5,3,6.8,14,12.2,0,0,4.84,39440949
202477,5/1/2019,1575,3,2,8.9,44,2.4,1,0,3.64,21346358
202478,8/1/2010,949,1,1,4.3,30,14.2,0,0,6.69,7978460
202479,3/1/2021,1982,5,4,6.6,13,16.2,1,1,5.67,21625619
202480,4/1/2020,2312,6,5,5.9,41,16.9,1,0,3.93,27260074
202481,10/1/2020,1554,3,2,10,17,7.3,1,0,2.82,29781431
202482,11/1/2016,1033,2,1,4.9,26,12.1,0,1,5.18,9368122
202483,7/1/2010,2468,4,4,8.3,22,8.9,1,0,2.97,34002349
202484,1/1/2018,1479,3,3,3.7,23,23.7,1,0,5.65,11833085
202485,7/1/2020,1880,5,5,3.8,13,15.8,0,1,4.38,15089755
202486,3/1/2019,2642,6,5,5.9,9,14.9,1,1,7.16,26092217
202487,11/1/2020,500,1,1,7.8,15,8,1,1,2.4,6746006
202488,5/1/2014,2129,5,5,7.4,8,17.8,1,0,6.93,34835096
202489,6/1/2016,2047,5,4,9.3,8,2.7,1,0,2.39,32395343
202490,8/1/2014,1123,2,2,6.1,17,9.2,1,0,2.77,13602400
202491,4/1/2019,1804,3,3,4.5,24,19.9,1,1,7.39,15449086
202492,12/1/2011,2397,4,3,6.5,32,8.5,0,0,4.59,24136750
202493,4/1/2018,1928,4,4,6.1,24,16.8,1,1,4.67,22392042
202494,2/1/2013,1694,4,4,6.4,23,17.5,1,0,1.3,19422461
202495,9/1/2023,1521,4,4,5,35,19.5,0,1,3.13,16591774
202496,3/1/2011,2118,4,2,3.6,20,23.5,1,1,2.25,19228118
202497,7/1/2018,1631,4,3,8,15,6.5,0,1,4.08,24904147
202498,11/1/2019,2131,5,5,5.6,6,20.5,1,0,7.69,23321363
202499,5/1/2022,813,3,3,6.9,13,12.6,0,0,3.83,11772955
202500,9/1/2022,2133,5,3,7.6,10,13.7,0,1,0.86,26126161
202501,5/1/2017,2485,5,4,6.2,32,8.6,0,0,3.42,29265914
202502,7/1/2022,2574,6,5,6.3,35,12.2,1,0,0.5,26072375
202503,1/1/2012,1347,2,1,6.1,20,1,0,1,7.15,12434093
202504,2/1/2023,1440,3,2,5.1,34,4.9,0,0,3.84,15044708
202505,9/1/2018,2204,5,4,5.3,28,25.2,0,1,3.96,24562147
202506,3/1/2018,750,1,2,7,32,13.3,0,1,4.74,8675442
202507,8/1/2016,2147,4,3,9.7,13,1,0,1,8.76,36084944
202508,1/1/2016,1700,5,3,7.3,13,6.5,1,1,5.76,21138236
202509,12/1/2022,1469,3,2,6.1,20,8.9,0,1,3.55,16311042
202510,1/1/2015,2096,5,4,6.6,22,22.3,0,1,3.56,24569746
202511,4/1/2019,1502,3,2,6.9,19,11.8,1,1,3.28,18196671
202512,8/1/2012,1180,2,2,6.9,14,7.1,1,0,1.39,15320747
202513,4/1/2012,1580,3,2,7,27,15.6,1,0,0.63,22239348
202514,6/1/2014,2578,4,3,3.6,17,23.1,0,1,7.7,21148969
202515,3/1/2017,2296,6,6,7.9,31,15.4,1,1,5.57,29557793
202516,12/1/2018,1811,3,2,3.8,6,20.8,0,1,4.08,15457977
202517,8/1/2022,1225,3,2,7,13,13.9,1,0,4.74,15076650
202518,11/1/2023,1587,3,3,7.2,50,9.9,0,0,0.5,23180760
202519,10/1/2023,1518,2,2,6.6,33,14,1,1,2.61,19902526
202520,11/1/2020,584,1,3,2.7,23,17.8,1,0,4.77,4007435
202521,10/1/2022,1367,2,2,7.8,15,4,1,0,4.81,18953336
202522,10/1/2015,988,2,2,6.9,7,11.7,1,1,3.06,11987193
202523,12/1/2016,2225,4,4,9.3,47,8.8,0,0,3.95,35349946
202524,3/1/2021,2335,4,3,6.4,18,25.1,1,0,6.04,31316576
202525,11/1/2012,2470,5,5,7.3,13,11.7,1,0,7.94,33246938
202526,10/1/2013,1150,2,2,3.5,26,20.8,1,1,5.25,8867374
202527,6/1/2018,1831,2,2,6.1,28,18,1,0,7.75,21254773
202528,8/1/2023,500,1,1,5.8,15,7.3,1,0,1.51,6533649
202529,1/1/2022,1458,3,1,5.3,30,13,1,0,3.28,15132548
202530,7/1/2012,2100,4,3,6,21,21.9,0,1,3.77,27723559
202531,1/1/2023,534,1,1,1.9,22,24.3,0,1,1.82,3135626
202532,6/1/2013,824,2,2,7.9,24,11,0,1,5.5,10099136
202533,5/1/2013,1837,4,4,7,8,9.9,0,1,2.49,24482131
202534,12/1/2016,1571,2,2,4.4,18,20.5,0,0,3.17,12679915
202535,11/1/2014,584,2,2,6.9,38,22.6,1,0,3.28,6561767
202536,6/1/2011,1399,2,2,6,18,9.6,0,1,1.51,17997693
202537,2/1/2021,1249,2,3,6.5,27,14.6,0,1,8.02,15775510
202538,3/1/2010,1566,3,3,8.7,13,4.3,0,0,3.76,22658129
202539,10/1/2017,2157,5,3,8.3,20,10,1,0,5.76,31835221
202540,1/1/2017,1134,2,2,4.9,36,17.7,1,1,4.29,11178931
202541,12/1/2020,2071,4,3,6.3,38,20.5,1,0,2.6,25912542
202542,11/1/2019,1523,3,2,6.2,3,17.8,1,1,4.57,20085484
202543,12/1/2023,1116,2,1,4.5,12,12.4,1,1,3.38,11354828
202544,7/1/2021,2141,3,2,5.9,15,16.6,1,1,4.23,23687709
202545,4/1/2016,1513,4,4,4.7,14,20.9,0,1,8.16,15380417
202546,10/1/2016,1207,1,1,8.8,67,7.6,0,0,1.7,14104887
202547,12/1/2013,885,2,2,6.4,22,12.5,0,1,0.5,7989845
202548,2/1/2018,2229,5,4,10,17,1,1,0,2.89,39550999
202549,10/1/2020,1936,3,3,7.9,25,9.3,0,1,3.46,29710109
202550,2/1/2013,1948,4,3,6,14,16.2,0,0,1.76,20789914
202551,6/1/2012,1624,4,4,5.6,16,21,1,0,3.53,17514161
202552,2/1/2012,2212,4,5,9,26,4.6,1,1,4.93,31839943
202553,7/1/2017,1282,2,2,7.4,14,4.8,0,1,3.38,19035863
202554,11/1/2023,2710,6,5,10,23,3.2,1,1,2.68,44543595
202555,6/1/2012,500,2,2,5.7,32,16.5,0,1,4.97,4698440
202556,11/1/2016,1990,5,4,6.9,17,11.8,1,0,6.14,26797438
202557,7/1/2014,735,1,1,7.1,4,2.8,0,0,7.17,8695591
202558,7/1/2022,1704,3,2,5.2,6,15,1,0,3.17,18008821
202559,10/1/2019,1609,3,4,7.4,20,8.5,0,1,4.07,19890920
202560,9/1/2011,500,1,2,6.4,14,5.5,0,0,8.07,5284123
202561,12/1/2010,1822,3,3,7.8,18,8.3,1,0,5.12,21640958
202562,9/1/2013,1611,3,3,7.2,49,5.1,1,1,5.89,17715395
202563,5/1/2014,1480,2,2,9.6,13,1.8,0,1,3.08,24175429
202564,8/1/2017,1252,1,1,5.1,1,20.2,1,1,7.13,14954580
202565,10/1/2014,1114,3,2,7.5,11,15,1,1,1.41,14170110
202566,12/1/2019,1379,3,2,6,27,17.1,1,0,2.39,19804975
202567,3/1/2013,1446,2,2,6.2,13,15.8,1,1,6.46,13818384
202568,7/1/2022,1450,4,4,5.4,25,7.1,0,1,5.89,17125532
202569,7/1/2013,1357,2,3,6,25,9.6,1,0,5.22,16989108
202570,5/1/2017,2345,4,4,8.1,26,8.9,1,0,1.68,31179702
202571,10/1/2021,2713,5,4,5.2,21,25,1,1,6.06,32739395
202572,7/1/2021,1209,2,3,10,17,4.3,1,1,0.5,19673014
202573,12/1/2010,1393,3,3,7.9,38,2.6,1,0,4.09,23179238
202574,1/1/2021,1410,3,2,6.8,29,7.6,0,0,7.75,16057383
202575,3/1/2010,2131,4,4,6.6,48,10.8,1,0,5.78,26918626
202576,6/1/2016,2492,4,4,7.9,18,15.2,1,0,6.13,30026522
202577,1/1/2014,1641,4,3,6.5,8,17.2,1,0,3.28,23188068
202578,7/1/2013,956,3,2,7.1,29,11.7,1,0,3.91,12484295
202579,10/1/2020,2520,6,4,4.3,29,16.2,1,1,5.34,27222777
202580,1/1/2021,2251,4,4,6.2,24,8.2,0,1,2.57,25926661
202581,3/1/2014,731,2,3,3.9,5,16.9,1,0,5.42,7375063
202582,2/1/2018,2524,5,4,4.9,22,13.5,0,1,8.66,20410273
202583,11/1/2021,1761,5,4,3.6,36,16.2,1,1,6.86,12060114
202584,2/1/2013,2017,3,1,5.3,18,15.2,0,0,4.25,20050722
202585,11/1/2018,1787,4,3,5.3,49,16.3,0,0,8.42,16039737
202586,9/1/2013,2154,5,4,7.1,29,7.9,0,1,5.22,28715948
202587,5/1/2022,2639,5,5,7,32,20.6,0,1,5.29,25921365
202588,4/1/2012,1570,2,1,5.8,24,12.1,1,1,3.54,15077131
202589,8/1/2011,1888,4,3,3.5,10,17.4,0,1,5.18,18509463
202590,10/1/2016,1625,4,3,3.4,29,12.5,1,1,7.24,14464425
202591,12/1/2019,2475,5,4,8.8,10,6.5,1,1,7.57,33815877
202592,10/1/2023,1723,5,4,7.2,7,22.4,1,0,4.33,26628243
202593,11/1/2021,2250,4,2,3.4,7,18.8,1,1,4.48,18829284
202594,7/1/2023,2350,4,3,7.7,32,12.5,1,0,5.69,29929830
202595,1/1/2017,806,1,2,8.8,6,12.3,1,1,3.79,14065569
202596,12/1/2016,2013,4,3,8.5,53,15.8,0,1,4.64,30883882
202597,6/1/2012,1102,3,2,6.8,27,18.4,1,1,3.86,12685877
202598,8/1/2023,526,2,2,5.9,23,8.6,1,1,1.22,7065529
202599,7/1/2014,644,1,1,7.6,18,12.6,1,1,4.49,8476723
202600,9/1/2021,1423,3,3,8.9,35,12.9,0,1,3.88,21088492
202601,8/1/2022,2550,6,6,7.9,43,12.9,1,0,7.29,33947939
